"fk_vtl_id","timestamp2unix","coordinate","vel_mph"
-61,1202515620,"(-122.0949,37.6466)",50
-61,1202515756,"(-122.0949,37.6466)",52
-61,1202515762,"(-122.0949,37.6466)",53
-61,1202515767,"(-122.0949,37.6466)",61
-61,1202515778,"(-122.0949,37.6466)",62
-61,1202516006,"(-122.0949,37.6466)",54
-61,1202516026,"(-122.0949,37.6466)",54
-61,1202516096,"(-122.0949,37.6466)",46
-61,1202516106,"(-122.0949,37.6466)",52
-61,1202516109,"(-122.0949,37.6466)",47
-61,1202516306,"(-122.0949,37.6466)",52
-61,1202516346,"(-122.0949,37.6466)",55
-61,1202516377,"(-122.0949,37.6466)",51
-61,1202516412,"(-122.0949,37.6466)",58
-61,1202516413,"(-122.0949,37.6466)",58
-61,1202516485,"(-122.0949,37.6466)",54
-61,1202516578,"(-122.0949,37.6466)",58
-61,1202516630,"(-122.0949,37.6466)",54
-61,1202516831,"(-122.0949,37.6466)",53
-61,1202516981,"(-122.095,37.6465)",60
-61,1202517147,"(-122.0949,37.6466)",48
-61,1202517282,"(-122.0949,37.6466)",55
-61,1202517309,"(-122.0949,37.6466)",53
-61,1202517421,"(-122.0949,37.6466)",61
-61,1202517481,"(-122.0949,37.6466)",48
-61,1202517540,"(-122.0949,37.6466)",55
-61,1202517593,"(-122.0949,37.6466)",53
-61,1202517717,"(-122.0949,37.6466)",57
-61,1202517776,"(-122.0949,37.6466)",50
-61,1202517784,"(-122.0949,37.6466)",49
-61,1202517861,"(-122.0949,37.6466)",55
-61,1202517878,"(-122.0949,37.6466)",51
-61,1202517900,"(-122.0949,37.6466)",55
-61,1202517941,"(-122.0949,37.6466)",56
-61,1202517958,"(-122.0949,37.6466)",53
-61,1202518045,"(-122.0949,37.6466)",51
-61,1202518074,"(-122.0949,37.6466)",49
-61,1202518137,"(-122.0949,37.6466)",51
-61,1202518191,"(-122.0949,37.6466)",51
-61,1202518345,"(-122.0949,37.6466)",52
-61,1202518441,"(-122.0949,37.6466)",56
-61,1202518494,"(-122.0949,37.6466)",55
-61,1202518675,"(-122.0949,37.6466)",50
-61,1202518837,"(-122.0949,37.6466)",55
-61,1202518872,"(-122.0949,37.6466)",48
-61,1202518876,"(-122.0949,37.6466)",51
-61,1202518887,"(-122.0949,37.6466)",54
-61,1202519063,"(-122.095,37.6466)",55
-61,1202519101,"(-122.0949,37.6466)",48
-61,1202519157,"(-122.0949,37.6466)",47
-61,1202519213,"(-122.0949,37.6466)",49
-61,1202519295,"(-122.0949,37.6466)",51
-61,1202519400,"(-122.0949,37.6466)",59
-61,1202519526,"(-122.0949,37.6466)",51
-61,1202519601,"(-122.0949,37.6466)",47
-61,1202519768,"(-122.095,37.6466)",40
-61,1202519773,"(-122.0949,37.6466)",42
-61,1202519806,"(-122.0949,37.6466)",47
-61,1202520307,"(-122.0949,37.6466)",53
-61,1202520524,"(-122.0949,37.6466)",52
-61,1202520620,"(-122.095,37.6466)",54
-61,1202520678,"(-122.0949,37.6466)",52
-61,1202520996,"(-122.095,37.6466)",55
-61,1202521066,"(-122.0949,37.6466)",50
-61,1202521146,"(-122.0949,37.6466)",46
-61,1202521187,"(-122.0949,37.6466)",55
-61,1202521209,"(-122.0949,37.6466)",48
-61,1202521258,"(-122.0949,37.6466)",53
-61,1202521417,"(-122.0949,37.6466)",49
-61,1202521556,"(-122.0949,37.6466)",48
-61,1202521730,"(-122.0949,37.6466)",47
-61,1202521854,"(-122.095,37.6466)",48
-61,1202521881,"(-122.0949,37.6466)",45
-61,1202521968,"(-122.0949,37.6466)",56
-61,1202522014,"(-122.0949,37.6466)",46
-61,1202522028,"(-122.0949,37.6466)",50
-61,1202522067,"(-122.095,37.6466)",51
-61,1202522117,"(-122.0949,37.6466)",45
-61,1202522200,"(-122.0949,37.6466)",57
-61,1202522304,"(-122.0949,37.6466)",52
-61,1202522389,"(-122.0949,37.6466)",50
-60,1202494563,"(-122.0935,37.6446)",64
-60,1202494598,"(-122.0937,37.6445)",58
-60,1202494609,"(-122.0935,37.6446)",62
-60,1202494626,"(-122.0935,37.6446)",60
-60,1202494715,"(-122.0936,37.6446)",66
-60,1202494763,"(-122.0936,37.6446)",59
-60,1202494767,"(-122.0935,37.6446)",55
-60,1202494841,"(-122.0935,37.6446)",57
-60,1202494845,"(-122.0935,37.6446)",57
-60,1202495696,"(-122.0935,37.6446)",57
-60,1202495706,"(-122.0936,37.6446)",55
-60,1202495902,"(-122.0936,37.6446)",53
-60,1202496114,"(-122.0935,37.6446)",63
-60,1202496421,"(-122.0936,37.6446)",67
-60,1202496675,"(-122.0935,37.6446)",61
-60,1202496683,"(-122.0936,37.6446)",60
-60,1202496711,"(-122.0936,37.6446)",50
-60,1202496722,"(-122.0935,37.6446)",52
-60,1202496856,"(-122.0935,37.6446)",57
-60,1202496930,"(-122.0935,37.6446)",56
-60,1202496938,"(-122.0935,37.6446)",49
-60,1202496972,"(-122.0935,37.6446)",51
-60,1202496982,"(-122.0936,37.6446)",58
-60,1202497023,"(-122.0936,37.6446)",51
-60,1202497074,"(-122.0935,37.6446)",43
-60,1202497120,"(-122.0935,37.6446)",51
-60,1202497174,"(-122.0935,37.6446)",49
-60,1202497249,"(-122.0935,37.6446)",58
-60,1202497275,"(-122.0935,37.6446)",56
-60,1202497521,"(-122.0936,37.6446)",52
-60,1202497552,"(-122.0935,37.6446)",60
-60,1202497774,"(-122.0936,37.6446)",59
-60,1202498042,"(-122.0936,37.6446)",53
-60,1202498152,"(-122.0935,37.6446)",56
-60,1202498206,"(-122.0936,37.6446)",52
-60,1202498275,"(-122.0935,37.6446)",52
-60,1202498313,"(-122.0935,37.6446)",59
-60,1202498415,"(-122.0936,37.6446)",59
-60,1202498479,"(-122.0935,37.6446)",59
-60,1202498879,"(-122.0936,37.6446)",58
-60,1202498893,"(-122.0936,37.6446)",57
-60,1202499271,"(-122.0936,37.6446)",62
-60,1202499341,"(-122.0935,37.6446)",40
-60,1202499484,"(-122.0935,37.6446)",52
-60,1202499493,"(-122.0935,37.6446)",48
-60,1202499565,"(-122.0935,37.6446)",51
-60,1202499625,"(-122.0935,37.6446)",51
-60,1202499659,"(-122.0935,37.6446)",57
-60,1202499680,"(-122.0936,37.6446)",52
-60,1202499920,"(-122.0935,37.6446)",53
-60,1202500058,"(-122.0936,37.6446)",59
-60,1202500059,"(-122.0935,37.6446)",60
-60,1202500185,"(-122.0935,37.6446)",49
-60,1202500292,"(-122.0935,37.6446)",53
-60,1202500316,"(-122.0935,37.6446)",52
-60,1202500349,"(-122.0935,37.6446)",62
-60,1202500451,"(-122.0935,37.6446)",54
-60,1202500473,"(-122.0935,37.6446)",54
-60,1202500684,"(-122.0936,37.6446)",53
-60,1202500726,"(-122.0935,37.6446)",47
-60,1202500747,"(-122.0935,37.6446)",52
-60,1202500834,"(-122.0935,37.6446)",57
-60,1202500954,"(-122.0935,37.6446)",46
-60,1202500954,"(-122.0935,37.6446)",50
-60,1202500958,"(-122.0935,37.6446)",52
-60,1202501090,"(-122.0935,37.6446)",54
-60,1202501215,"(-122.0935,37.6446)",50
-60,1202501245,"(-122.0935,37.6446)",50
-60,1202501533,"(-122.0935,37.6446)",46
-60,1202501553,"(-122.0935,37.6446)",54
-60,1202501643,"(-122.0935,37.6446)",64
-60,1202501713,"(-122.0936,37.6446)",57
-60,1202501863,"(-122.0935,37.6446)",47
-60,1202501877,"(-122.0935,37.6446)",48
-60,1202501984,"(-122.0936,37.6446)",55
-60,1202502047,"(-122.0935,37.6446)",61
-60,1202502232,"(-122.0935,37.6446)",46
-60,1202502395,"(-122.0935,37.6446)",52
-60,1202502405,"(-122.0935,37.6446)",44
-60,1202502415,"(-122.0935,37.6446)",51
-60,1202502527,"(-122.0935,37.6446)",51
-60,1202502642,"(-122.0935,37.6446)",52
-60,1202502681,"(-122.0935,37.6446)",57
-60,1202502884,"(-122.0935,37.6446)",50
-60,1202502892,"(-122.0935,37.6446)",63
-60,1202502947,"(-122.0936,37.6446)",56
-60,1202502961,"(-122.0935,37.6446)",54
-60,1202503117,"(-122.0935,37.6446)",52
-60,1202503130,"(-122.0935,37.6446)",56
-60,1202503193,"(-122.0935,37.6446)",50
-60,1202503306,"(-122.0936,37.6446)",60
-60,1202503453,"(-122.0936,37.6446)",55
-60,1202503675,"(-122.0935,37.6446)",56
-60,1202503856,"(-122.0935,37.6446)",58
-60,1202503918,"(-122.0937,37.6445)",54
-60,1202503921,"(-122.0935,37.6446)",59
-60,1202504040,"(-122.0935,37.6446)",54
-60,1202504053,"(-122.0935,37.6446)",74
-60,1202504086,"(-122.0935,37.6446)",53
-60,1202504248,"(-122.0935,37.6446)",53
-60,1202504278,"(-122.0936,37.6446)",55
-60,1202504315,"(-122.0936,37.6446)",59
-60,1202504395,"(-122.0936,37.6446)",69
-60,1202504488,"(-122.0935,37.6446)",57
-60,1202504668,"(-122.0935,37.6446)",54
-60,1202504741,"(-122.0935,37.6446)",56
-60,1202504760,"(-122.0935,37.6446)",47
-60,1202504792,"(-122.0935,37.6446)",54
-60,1202505091,"(-122.0935,37.6446)",58
-60,1202505104,"(-122.0936,37.6446)",59
-60,1202505104,"(-122.0935,37.6446)",56
-60,1202505142,"(-122.0935,37.6446)",61
-60,1202505143,"(-122.0935,37.6446)",50
-60,1202505270,"(-122.0936,37.6446)",57
-60,1202505371,"(-122.0935,37.6446)",48
-60,1202505399,"(-122.0935,37.6446)",56
-60,1202505401,"(-122.0935,37.6446)",58
-60,1202505419,"(-122.0935,37.6446)",63
-60,1202505459,"(-122.0936,37.6446)",61
-60,1202505498,"(-122.0935,37.6446)",50
-60,1202505998,"(-122.0935,37.6446)",51
-60,1202506042,"(-122.0936,37.6446)",55
-60,1202506196,"(-122.0935,37.6446)",55
-60,1202506228,"(-122.0936,37.6446)",57
-60,1202506241,"(-122.0936,37.6446)",52
-60,1202506291,"(-122.0935,37.6446)",52
-60,1202506499,"(-122.0936,37.6446)",50
-60,1202506514,"(-122.0935,37.6446)",62
-60,1202506521,"(-122.0935,37.6446)",61
-60,1202506596,"(-122.0935,37.6446)",58
-60,1202506610,"(-122.0935,37.6446)",53
-60,1202506748,"(-122.0935,37.6446)",59
-60,1202506778,"(-122.0935,37.6446)",61
-60,1202506851,"(-122.0935,37.6446)",57
-60,1202506854,"(-122.0935,37.6446)",55
-60,1202506872,"(-122.0935,37.6446)",55
-60,1202506874,"(-122.0935,37.6446)",57
-60,1202506926,"(-122.0935,37.6446)",52
-60,1202506989,"(-122.0935,37.6446)",51
-60,1202507051,"(-122.0935,37.6446)",56
-60,1202507116,"(-122.0935,37.6446)",53
-60,1202507260,"(-122.0936,37.6446)",52
-60,1202507276,"(-122.0935,37.6446)",58
-60,1202507334,"(-122.0935,37.6446)",50
-60,1202507350,"(-122.0935,37.6446)",52
-60,1202507441,"(-122.0935,37.6446)",49
-60,1202507571,"(-122.0935,37.6446)",62
-60,1202507580,"(-122.0936,37.6446)",57
-60,1202507676,"(-122.0935,37.6446)",53
-60,1202507698,"(-122.0935,37.6446)",52
-60,1202507702,"(-122.0935,37.6446)",47
-60,1202507792,"(-122.0935,37.6446)",52
-60,1202507803,"(-122.0935,37.6446)",47
-60,1202507820,"(-122.0935,37.6446)",53
-60,1202507861,"(-122.0936,37.6446)",55
-60,1202507930,"(-122.0935,37.6446)",60
-60,1202508021,"(-122.0935,37.6446)",67
-60,1202508062,"(-122.0936,37.6446)",56
-60,1202508133,"(-122.0935,37.6446)",51
-60,1202508280,"(-122.0935,37.6446)",51
-60,1202508310,"(-122.0935,37.6446)",55
-60,1202508320,"(-122.0935,37.6446)",50
-60,1202508408,"(-122.0935,37.6446)",60
-60,1202508442,"(-122.0935,37.6446)",48
-60,1202508501,"(-122.0935,37.6446)",58
-60,1202508550,"(-122.0935,37.6446)",50
-60,1202508622,"(-122.0935,37.6446)",50
-60,1202508647,"(-122.0935,37.6446)",62
-60,1202508722,"(-122.0935,37.6446)",55
-60,1202508731,"(-122.0935,37.6446)",64
-60,1202508827,"(-122.0935,37.6446)",49
-60,1202508828,"(-122.0936,37.6446)",62
-60,1202508919,"(-122.0935,37.6446)",57
-60,1202508935,"(-122.0935,37.6446)",56
-60,1202509053,"(-122.0935,37.6446)",50
-60,1202509313,"(-122.0935,37.6446)",50
-60,1202509386,"(-122.0935,37.6446)",51
-60,1202509406,"(-122.0935,37.6446)",56
-60,1202509421,"(-122.0935,37.6446)",55
-60,1202509489,"(-122.0935,37.6446)",63
-60,1202509500,"(-122.0935,37.6446)",61
-60,1202509585,"(-122.0935,37.6446)",60
-60,1202509636,"(-122.0935,37.6446)",54
-60,1202509768,"(-122.0935,37.6446)",53
-60,1202509783,"(-122.0936,37.6446)",64
-60,1202509787,"(-122.0935,37.6446)",50
-60,1202509991,"(-122.0935,37.6446)",52
-60,1202510174,"(-122.0935,37.6446)",53
-60,1202510396,"(-122.0935,37.6446)",51
-60,1202510406,"(-122.0935,37.6446)",46
-60,1202510425,"(-122.0936,37.6446)",51
-60,1202510458,"(-122.0935,37.6446)",57
-60,1202510491,"(-122.0935,37.6446)",53
-60,1202510491,"(-122.0935,37.6446)",53
-60,1202510496,"(-122.0935,37.6446)",51
-60,1202510699,"(-122.0935,37.6446)",55
-60,1202510786,"(-122.0935,37.6446)",55
-60,1202510885,"(-122.0935,37.6446)",53
-60,1202511053,"(-122.0935,37.6446)",56
-60,1202511254,"(-122.0935,37.6446)",54
-60,1202511307,"(-122.0935,37.6446)",62
-60,1202511403,"(-122.0935,37.6446)",60
-60,1202511498,"(-122.0935,37.6446)",53
-60,1202511507,"(-122.0935,37.6446)",56
-60,1202511535,"(-122.0935,37.6446)",51
-60,1202511548,"(-122.0935,37.6446)",51
-60,1202511680,"(-122.0935,37.6446)",58
-60,1202511684,"(-122.0935,37.6446)",54
-60,1202511784,"(-122.0935,37.6446)",55
-60,1202511940,"(-122.0935,37.6446)",43
-60,1202512071,"(-122.0935,37.6446)",54
-60,1202512176,"(-122.0935,37.6446)",52
-60,1202512303,"(-122.0935,37.6446)",53
-60,1202512359,"(-122.0935,37.6446)",51
-60,1202512485,"(-122.0935,37.6446)",50
-60,1202512573,"(-122.0935,37.6446)",52
-60,1202512739,"(-122.0935,37.6446)",51
-60,1202512881,"(-122.0935,37.6446)",47
-60,1202512891,"(-122.0935,37.6446)",42
-60,1202512927,"(-122.0935,37.6446)",55
-60,1202513112,"(-122.0935,37.6446)",51
-60,1202513339,"(-122.0935,37.6446)",53
-60,1202513359,"(-122.0935,37.6446)",55
-60,1202513971,"(-122.0936,37.6446)",54
-60,1202514132,"(-122.0935,37.6446)",50
-60,1202514154,"(-122.0935,37.6446)",47
-60,1202514178,"(-122.0935,37.6446)",46
-60,1202514268,"(-122.0935,37.6446)",46
-60,1202514281,"(-122.0935,37.6446)",46
-60,1202514391,"(-122.0935,37.6446)",51
-60,1202514548,"(-122.0935,37.6446)",50
-60,1202514561,"(-122.0935,37.6446)",53
-60,1202514589,"(-122.0936,37.6446)",50
-60,1202514724,"(-122.0935,37.6446)",43
-60,1202514733,"(-122.0935,37.6446)",55
-60,1202514874,"(-122.0935,37.6446)",46
-60,1202514885,"(-122.0935,37.6446)",47
-60,1202514901,"(-122.0935,37.6446)",47
-60,1202515026,"(-122.0935,37.6446)",50
-60,1202515086,"(-122.0935,37.6446)",53
-60,1202515145,"(-122.0935,37.6446)",48
-60,1202515363,"(-122.0935,37.6446)",58
-60,1202515471,"(-122.0935,37.6446)",48
-60,1202515523,"(-122.0935,37.6446)",55
-60,1202515552,"(-122.0935,37.6446)",56
-60,1202515609,"(-122.0935,37.6446)",49
-60,1202515745,"(-122.0935,37.6446)",52
-60,1202515751,"(-122.0935,37.6446)",53
-60,1202515759,"(-122.0935,37.6446)",60
-60,1202515769,"(-122.0935,37.6446)",60
-60,1202515996,"(-122.0935,37.6446)",51
-60,1202516016,"(-122.0935,37.6446)",51
-60,1202516083,"(-122.0935,37.6446)",44
-60,1202516096,"(-122.0935,37.6446)",51
-60,1202516097,"(-122.0935,37.6446)",46
-60,1202516295,"(-122.0935,37.6446)",52
-60,1202516337,"(-122.0935,37.6446)",53
-60,1202516367,"(-122.0935,37.6446)",50
-60,1202516402,"(-122.0935,37.6446)",54
-60,1202516403,"(-122.0935,37.6446)",56
-60,1202516475,"(-122.0935,37.6446)",54
-60,1202516570,"(-122.0935,37.6446)",57
-60,1202516620,"(-122.0935,37.6446)",55
-60,1202516820,"(-122.0935,37.6446)",54
-60,1202516972,"(-122.0936,37.6446)",60
-60,1202517136,"(-122.0935,37.6446)",48
-60,1202517272,"(-122.0935,37.6446)",53
-60,1202517299,"(-122.0935,37.6446)",53
-60,1202517412,"(-122.0935,37.6446)",58
-60,1202517469,"(-122.0935,37.6446)",47
-60,1202517530,"(-122.0935,37.6446)",54
-60,1202517582,"(-122.0935,37.6446)",52
-60,1202517707,"(-122.0936,37.6446)",57
-60,1202517765,"(-122.0935,37.6446)",50
-60,1202517773,"(-122.0935,37.6446)",50
-60,1202517851,"(-122.0935,37.6446)",52
-60,1202517867,"(-122.0935,37.6446)",50
-60,1202517889,"(-122.0935,37.6446)",51
-60,1202517932,"(-122.0935,37.6446)",59
-60,1202517948,"(-122.0935,37.6446)",52
-60,1202518035,"(-122.0935,37.6446)",52
-60,1202518063,"(-122.0935,37.6446)",49
-60,1202518126,"(-122.0935,37.6446)",50
-60,1202518180,"(-122.0935,37.6446)",51
-60,1202518335,"(-122.0935,37.6446)",51
-60,1202518432,"(-122.0935,37.6446)",55
-60,1202518484,"(-122.0935,37.6446)",54
-60,1202518665,"(-122.0935,37.6446)",51
-60,1202518827,"(-122.0935,37.6446)",54
-60,1202518861,"(-122.0935,37.6446)",46
-60,1202518865,"(-122.0935,37.6446)",50
-60,1202518877,"(-122.0935,37.6446)",52
-60,1202519053,"(-122.0935,37.6446)",52
-60,1202519090,"(-122.0935,37.6446)",46
-60,1202519146,"(-122.0935,37.6446)",47
-60,1202519202,"(-122.0935,37.6446)",53
-60,1202519284,"(-122.0935,37.6446)",51
-60,1202519391,"(-122.0935,37.6446)",59
-60,1202519516,"(-122.0935,37.6446)",53
-60,1202519590,"(-122.0935,37.6446)",48
-60,1202519754,"(-122.0936,37.6446)",44
-60,1202519760,"(-122.0935,37.6446)",42
-60,1202519795,"(-122.0935,37.6446)",48
-60,1202520296,"(-122.0935,37.6446)",56
-60,1202520514,"(-122.0935,37.6446)",53
-60,1202520609,"(-122.0935,37.6446)",52
-60,1202520667,"(-122.0935,37.6446)",50
-60,1202520985,"(-122.0935,37.6446)",55
-60,1202521055,"(-122.0935,37.6446)",50
-60,1202521134,"(-122.0935,37.6446)",43
-60,1202521177,"(-122.0935,37.6446)",55
-60,1202521197,"(-122.0935,37.6446)",47
-60,1202521248,"(-122.0935,37.6446)",54
-60,1202521406,"(-122.0935,37.6446)",50
-60,1202521545,"(-122.0935,37.6446)",45
-60,1202521717,"(-122.0935,37.6446)",44
-60,1202521843,"(-122.0935,37.6446)",48
-60,1202521869,"(-122.0935,37.6446)",46
-60,1202521958,"(-122.0935,37.6446)",54
-60,1202522001,"(-122.0935,37.6446)",45
-60,1202522017,"(-122.0935,37.6446)",48
-60,1202522056,"(-122.0936,37.6446)",52
-60,1202522104,"(-122.0935,37.6446)",47
-60,1202522191,"(-122.0935,37.6446)",58
-60,1202522293,"(-122.0935,37.6446)",52
-60,1202522379,"(-122.0935,37.6446)",50
-59,1202494554,"(-122.0921,37.6426)",65
-59,1202494588,"(-122.0923,37.6426)",60
-59,1202494600,"(-122.0922,37.6426)",63
-59,1202494617,"(-122.0921,37.6427)",58
-59,1202494706,"(-122.0922,37.6426)",66
-59,1202494754,"(-122.0921,37.6426)",59
-59,1202494757,"(-122.0921,37.6427)",49
-59,1202494831,"(-122.0921,37.6426)",57
-59,1202494836,"(-122.0921,37.6427)",58
-59,1202495687,"(-122.0922,37.6426)",52
-59,1202495696,"(-122.0922,37.6426)",52
-59,1202495892,"(-122.0922,37.6426)",50
-59,1202496106,"(-122.0921,37.6427)",58
-59,1202496413,"(-122.0922,37.6426)",62
-59,1202496666,"(-122.0921,37.6426)",56
-59,1202496674,"(-122.0922,37.6426)",55
-59,1202496700,"(-122.0922,37.6426)",48
-59,1202496712,"(-122.0921,37.6427)",48
-59,1202496846,"(-122.0921,37.6426)",52
-59,1202496920,"(-122.0921,37.6426)",54
-59,1202496926,"(-122.0921,37.6427)",45
-59,1202496961,"(-122.0921,37.6426)",47
-59,1202496974,"(-122.0922,37.6426)",55
-59,1202497013,"(-122.0922,37.6426)",46
-59,1202497061,"(-122.0921,37.6426)",43
-59,1202497109,"(-122.0921,37.6427)",50
-59,1202497163,"(-122.0921,37.6427)",48
-59,1202497239,"(-122.0922,37.6426)",57
-59,1202497265,"(-122.0922,37.6426)",56
-59,1202497510,"(-122.0921,37.6427)",52
-59,1202497544,"(-122.0922,37.6426)",59
-59,1202497764,"(-122.0922,37.6426)",57
-59,1202498032,"(-122.0922,37.6426)",53
-59,1202498142,"(-122.0921,37.6426)",55
-59,1202498195,"(-122.0922,37.6426)",53
-59,1202498264,"(-122.0921,37.6426)",50
-59,1202498303,"(-122.0921,37.6426)",58
-59,1202498405,"(-122.0922,37.6426)",57
-59,1202498469,"(-122.0921,37.6427)",56
-59,1202498869,"(-122.0922,37.6426)",56
-59,1202498884,"(-122.0922,37.6426)",56
-59,1202499262,"(-122.0922,37.6426)",60
-59,1202499326,"(-122.0921,37.6427)",39
-59,1202499474,"(-122.0921,37.6427)",49
-59,1202499482,"(-122.0921,37.6427)",46
-59,1202499554,"(-122.0921,37.6426)",48
-59,1202499614,"(-122.0921,37.6426)",48
-59,1202499650,"(-122.0921,37.6426)",55
-59,1202499669,"(-122.0922,37.6426)",51
-59,1202499910,"(-122.0921,37.6427)",51
-59,1202500048,"(-122.0922,37.6426)",56
-59,1202500050,"(-122.0922,37.6426)",59
-59,1202500174,"(-122.0921,37.6427)",50
-59,1202500282,"(-122.0921,37.6427)",50
-59,1202500305,"(-122.0921,37.6427)",51
-59,1202500341,"(-122.0921,37.6427)",59
-59,1202500441,"(-122.0921,37.6426)",50
-59,1202500463,"(-122.0921,37.6427)",50
-59,1202500674,"(-122.0922,37.6426)",53
-59,1202500713,"(-122.0921,37.6427)",48
-59,1202500737,"(-122.0921,37.6427)",52
-59,1202500824,"(-122.0921,37.6426)",54
-59,1202500942,"(-122.0921,37.6427)",45
-59,1202500944,"(-122.0921,37.6426)",50
-59,1202500948,"(-122.0921,37.6426)",51
-59,1202501080,"(-122.0921,37.6427)",52
-59,1202501204,"(-122.0922,37.6426)",51
-59,1202501234,"(-122.0921,37.6427)",50
-59,1202501521,"(-122.0921,37.6427)",42
-59,1202501543,"(-122.0921,37.6427)",51
-59,1202501635,"(-122.0921,37.6426)",60
-59,1202501640,"(-122.0921,37.6427)",45
-59,1202501703,"(-122.0922,37.6426)",55
-59,1202501851,"(-122.0921,37.6427)",42
-59,1202501867,"(-122.0921,37.6426)",45
-59,1202501973,"(-122.0921,37.6426)",50
-59,1202502039,"(-122.0921,37.6426)",56
-59,1202502220,"(-122.0922,37.6426)",41
-59,1202502386,"(-122.0921,37.6427)",41
-59,1202502392,"(-122.0921,37.6427)",36
-59,1202502405,"(-122.0921,37.6427)",41
-59,1202502516,"(-122.0921,37.6426)",46
-59,1202502631,"(-122.0921,37.6427)",49
-59,1202502672,"(-122.0921,37.6427)",55
-59,1202502873,"(-122.0921,37.6426)",49
-59,1202502884,"(-122.0921,37.6427)",60
-59,1202502938,"(-122.0922,37.6426)",55
-59,1202502951,"(-122.0921,37.6427)",52
-59,1202503106,"(-122.0921,37.6427)",51
-59,1202503121,"(-122.0922,37.6426)",55
-59,1202503182,"(-122.0921,37.6427)",50
-59,1202503297,"(-122.0922,37.6426)",58
-59,1202503443,"(-122.0922,37.6426)",54
-59,1202503666,"(-122.0922,37.6426)",56
-59,1202503847,"(-122.0921,37.6426)",54
-59,1202503907,"(-122.0923,37.6426)",53
-59,1202503912,"(-122.0921,37.6427)",57
-59,1202504029,"(-122.0921,37.6427)",52
-59,1202504046,"(-122.0921,37.6427)",73
-59,1202504075,"(-122.0921,37.6426)",53
-59,1202504238,"(-122.0921,37.6426)",50
-59,1202504268,"(-122.0922,37.6426)",53
-59,1202504305,"(-122.0922,37.6426)",58
-59,1202504388,"(-122.0922,37.6426)",66
-59,1202504478,"(-122.0921,37.6426)",55
-59,1202504657,"(-122.0921,37.6426)",51
-59,1202504671,"(-122.0921,37.6426)",45
-59,1202504731,"(-122.0921,37.6427)",53
-59,1202504748,"(-122.0921,37.6427)",46
-59,1202504782,"(-122.0921,37.6426)",52
-59,1202505081,"(-122.0921,37.6427)",58
-59,1202505095,"(-122.0922,37.6426)",57
-59,1202505095,"(-122.0921,37.6426)",55
-59,1202505132,"(-122.0921,37.6427)",46
-59,1202505133,"(-122.0921,37.6426)",58
-59,1202505261,"(-122.0922,37.6426)",57
-59,1202505359,"(-122.0921,37.6427)",46
-59,1202505389,"(-122.0921,37.6426)",54
-59,1202505392,"(-122.0921,37.6426)",56
-59,1202505410,"(-122.0922,37.6426)",62
-59,1202505451,"(-122.0922,37.6426)",60
-59,1202505487,"(-122.0921,37.6427)",49
-59,1202505987,"(-122.0921,37.6427)",50
-59,1202506032,"(-122.0922,37.6426)",52
-59,1202506186,"(-122.0921,37.6427)",53
-59,1202506219,"(-122.0922,37.6426)",55
-59,1202506230,"(-122.0922,37.6426)",52
-59,1202506280,"(-122.0921,37.6427)",49
-59,1202506488,"(-122.0922,37.6426)",50
-59,1202506506,"(-122.0922,37.6426)",64
-59,1202506512,"(-122.0921,37.6426)",61
-59,1202506587,"(-122.0921,37.6426)",58
-59,1202506601,"(-122.0921,37.6426)",51
-59,1202506739,"(-122.0921,37.6426)",57
-59,1202506769,"(-122.0921,37.6426)",58
